batter_id,batter,pitches_in_zone,swings_in_zone,whiffs_in_zone,pitches_out_zone,swings_out_zone,whiffs_out_zone,pitches,swings,whiffs,swing_rate,whiff_rate,sw_str_rate,z_rate,z_swing_rate,z_whiff_rate,o_rate,o_swing_rate,o_whiff_rate
675974,Kevin Kendall,233,152,34,256,85,35,489,237,69,0.48466257668711654,0.2911392405063291,0.1411042944785276,0.47648261758691207,0.6523605150214592,0.2236842105263158,0.523517382413088,0.33203125,0.4117647058823529
675992,Shane Muntz,392,268,56,632,223,101,1024,491,157,0.4794921875,0.319755600814664,0.1533203125,0.3828125,0.6836734693877551,0.208955223880597,0.6171875,0.3528481012658228,0.452914798206278
675994,Devonte Brown,535,323,66,895,225,91,1430,548,157,0.3832167832167832,0.2864963503649635,0.10979020979020979,0.3741258741258741,0.6037383177570094,0.2043343653250774,0.6258741258741258,0.25139664804469275,0.40444444444444444
676002,Juan Carlos Negret,775,561,178,995,366,165,1770,927,343,0.523728813559322,0.37001078748651567,0.19378531073446328,0.4378531073446328,0.7238709677419355,0.3172905525846702,0.5621468926553672,0.3678391959798995,0.45081967213114754
676004,Walking Cabrera,436,306,84,649,218,96,1085,524,180,0.48294930875576036,0.3435114503816794,0.16589861751152074,0.40184331797235023,0.7018348623853211,0.27450980392156865,0.5981566820276498,0.3359013867488444,0.44036697247706424
676016,Bryant Quijada,210,134,14,256,57,20,466,191,34,0.40987124463519314,0.17801047120418848,0.07296137339055794,0.45064377682403434,0.638095238095238,0.1044776119402985,0.5493562231759657,0.22265625,0.3508771929824561
676017,Micael Ramirez,178,116,18,326,96,23,504,212,41,0.42063492063492064,0.19339622641509435,0.08134920634920635,0.3531746031746032,0.651685393258427,0.15517241379310345,0.6468253968253969,0.294478527607362,0.23958333333333334
676021,Luis Santos,241,143,34,338,100,36,579,243,70,0.41968911917098445,0.2880658436213992,0.12089810017271158,0.4162348877374784,0.5933609958506224,0.23776223776223776,0.5837651122625216,0.2958579881656805,0.36
676044,Bob Seymour,384,269,89,593,235,88,977,504,177,0.5158648925281474,0.35119047619047616,0.1811668372569089,0.3930399181166837,0.7005208333333334,0.3308550185873606,0.6069600818833163,0.3962900505902192,0.37446808510638296
676045,Casey Martin,369,263,77,437,126,50,806,389,127,0.4826302729528536,0.3264781491002571,0.1575682382133995,0.45781637717121587,0.7127371273712737,0.29277566539923955,0.5421836228287841,0.28832951945080093,0.3968253968253968
676053,Casey Opitz,292,176,56,324,84,30,616,260,86,0.42207792207792205,0.33076923076923076,0.1396103896103896,0.474025974025974,0.6027397260273972,0.3181818181818182,0.525974025974026,0.25925925925925924,0.35714285714285715
676155,Will Frizzell,554,296,88,695,216,68,1249,512,156,0.4099279423538831,0.3046875,0.12489991993594876,0.4435548438751001,0.5342960288808665,0.2972972972972973,0.5564451561248999,0.3107913669064748,0.3148148148148148
676203,Marcos Castanon,509,365,70,682,222,75,1191,587,145,0.49286314021830396,0.24701873935264054,0.12174643157010916,0.42737195633921077,0.7170923379174853,0.1917808219178082,0.5726280436607892,0.3255131964809384,0.33783783783783783
676263,Jack Dreyer,9,4,0,3,0,0,12,4,0,0.3333333333333333,0.0,0.0,0.75,0.4444444444444444,0.0,0.25,0.0,
676419,Randy Bednar,267,200,58,469,202,108,736,402,166,0.5461956521739131,0.4129353233830846,0.22554347826086957,0.36277173913043476,0.7490636704119851,0.29,0.6372282608695652,0.43070362473347545,0.5346534653465347
676425,Julio Carrion,22,17,4,44,15,5,66,32,9,0.48484848484848486,0.28125,0.13636363636363635,0.3333333333333333,0.7727272727272727,0.23529411764705882,0.6666666666666666,0.3409090909090909,0.3333333333333333
676466,Jack Winkler,683,445,91,516,116,56,1199,561,147,0.46788990825688076,0.2620320855614973,0.12260216847372811,0.5696413678065054,0.6515373352855052,0.20449438202247192,0.4303586321934946,0.2248062015503876,0.4827586206896552
676509,Josh Crouch,542,421,108,513,176,77,1055,597,185,0.5658767772511848,0.3098827470686767,0.17535545023696683,0.5137440758293839,0.7767527675276753,0.25653206650831356,0.48625592417061614,0.34307992202729043,0.4375
676545,Anthony Servideo,119,61,21,126,39,18,245,100,39,0.40816326530612246,0.39,0.15918367346938775,0.4857142857142857,0.5126050420168067,0.3442622950819672,0.5142857142857142,0.30952380952380953,0.46153846153846156
676566,Shawn Ross,258,141,47,624,196,88,882,337,135,0.3820861678004535,0.40059347181008903,0.15306122448979592,0.2925170068027211,0.5465116279069767,0.3333333333333333,0.7074829931972789,0.3141025641025641,0.4489795918367347
676613,Tyler Esplin,19,8,1,51,21,4,70,29,5,0.4142857142857143,0.1724137931034483,0.07142857142857142,0.2714285714285714,0.42105263157894735,0.125,0.7285714285714285,0.4117647058823529,0.19047619047619047
676812,Carson McCusker,145,91,31,179,60,25,324,151,56,0.4660493827160494,0.3708609271523179,0.1728395061728395,0.44753086419753085,0.6275862068965518,0.34065934065934067,0.5524691358024691,0.33519553072625696,0.4166666666666667
676973,Joe Donovan,287,188,47,414,139,54,701,327,101,0.4664764621968616,0.308868501529052,0.14407988587731813,0.4094151212553495,0.6550522648083623,0.25,0.5905848787446505,0.3357487922705314,0.38848920863309355
676991,Davis Bradshaw,543,362,48,529,186,48,1072,548,96,0.5111940298507462,0.17518248175182483,0.08955223880597014,0.5065298507462687,0.6666666666666666,0.13259668508287292,0.49347014925373134,0.3516068052930057,0.25806451612903225
677004,Steven Rivas,258,193,61,223,81,42,481,274,103,0.5696465696465697,0.3759124087591241,0.21413721413721415,0.5363825363825364,0.748062015503876,0.3160621761658031,0.46361746361746364,0.3632286995515695,0.5185185185185185
677007,Josh Breaux,101,80,30,86,28,10,187,108,40,0.5775401069518716,0.37037037037037035,0.21390374331550802,0.5401069518716578,0.7920792079207921,0.375,0.45989304812834225,0.32558139534883723,0.35714285714285715
677049,Josh Hatcher,287,218,66,435,194,77,722,412,143,0.5706371191135734,0.3470873786407767,0.19806094182825484,0.3975069252077562,0.759581881533101,0.30275229357798167,0.6024930747922438,0.4459770114942529,0.39690721649484534
677295,Micah Bello,56,39,13,117,53,18,173,92,31,0.5317919075144508,0.33695652173913043,0.1791907514450867,0.3236994219653179,0.6964285714285714,0.3333333333333333,0.6763005780346821,0.452991452991453,0.33962264150943394
677319,Cameron Barstad,291,216,57,393,131,66,684,347,123,0.5073099415204678,0.35446685878962536,0.17982456140350878,0.42543859649122806,0.7422680412371134,0.2638888888888889,0.5745614035087719,0.3333333333333333,0.5038167938931297
677341,Osiris Johnson,395,294,87,552,227,103,947,521,190,0.5501583949313622,0.3646833013435701,0.2006335797254488,0.4171066525871172,0.7443037974683544,0.29591836734693877,0.5828933474128828,0.411231884057971,0.45374449339207046
677342,Brock Jones,659,416,164,782,264,107,1441,680,271,0.4718945176960444,0.3985294117647059,0.18806384455239417,0.4573213046495489,0.6312594840667678,0.3942307692307692,0.5426786953504511,0.3375959079283887,0.4053030303030303
677356,Carter Young,122,86,34,116,45,20,238,131,54,0.5504201680672269,0.4122137404580153,0.226890756302521,0.5126050420168067,0.7049180327868853,0.3953488372093023,0.48739495798319327,0.3879310344827586,0.4444444444444444
677565,Kristian Robinson,53,32,15,102,36,13,155,68,28,0.43870967741935485,0.4117647058823529,0.18064516129032257,0.3419354838709677,0.6037735849056604,0.46875,0.6580645161290323,0.35294117647058826,0.3611111111111111
677572,Alvaro Gonzalez,9,5,1,12,4,3,21,9,4,0.42857142857142855,0.4444444444444444,0.19047619047619047,0.42857142857142855,0.5555555555555556,0.2,0.5714285714285714,0.3333333333333333,0.75
677577,Ynmanol Marinez,416,284,52,633,229,124,1049,513,176,0.4890371782650143,0.34307992202729043,0.16777883698760723,0.3965681601525262,0.6826923076923077,0.18309859154929578,0.6034318398474738,0.3617693522906793,0.5414847161572053
677581,Cesar Idrogo,159,100,20,177,59,18,336,159,38,0.4732142857142857,0.2389937106918239,0.1130952380952381,0.4732142857142857,0.6289308176100629,0.2,0.5267857142857143,0.3333333333333333,0.3050847457627119
677593,Luis Garcia,345,190,46,340,76,38,685,266,84,0.3883211678832117,0.3157894736842105,0.12262773722627737,0.5036496350364964,0.5507246376811594,0.24210526315789474,0.49635036496350365,0.2235294117647059,0.5
677601,Keyber Rodriguez,407,278,43,767,340,93,1174,618,136,0.5264054514480409,0.22006472491909385,0.11584327086882454,0.34667802385008517,0.683046683046683,0.15467625899280577,0.6533219761499148,0.44328552803129073,0.2735294117647059
677605,Luis Verdugo,416,239,27,568,164,39,984,403,66,0.4095528455284553,0.16377171215880892,0.06707317073170732,0.42276422764227645,0.5745192307692307,0.11297071129707113,0.5772357723577236,0.2887323943661972,0.23780487804878048
677610,D'Shawn Knowles,867,593,151,752,213,74,1619,806,225,0.4978381717109327,0.27915632754342434,0.13897467572575664,0.535515750463249,0.6839677047289504,0.25463743676222594,0.4644842495367511,0.28324468085106386,0.3474178403755869
677628,Luis Rodriguez,136,110,25,227,107,52,363,217,77,0.5977961432506887,0.3548387096774194,0.21212121212121213,0.3746556473829201,0.8088235294117647,0.22727272727272727,0.6253443526170799,0.4713656387665198,0.48598130841121495
677731,Francisco Hernandez,396,281,68,497,159,66,893,440,134,0.49272116461366183,0.30454545454545456,0.15005599104143338,0.44344904815229563,0.7095959595959596,0.24199288256227758,0.5565509518477044,0.3199195171026157,0.41509433962264153
677985,Jonathan Diaz,76,39,8,94,24,7,170,63,15,0.37058823529411766,0.23809523809523808,0.08823529411764706,0.4470588235294118,0.5131578947368421,0.20512820512820512,0.5529411764705883,0.2553191489361702,0.2916666666666667
678006,Nick Decker,415,278,113,554,197,86,969,475,199,0.49019607843137253,0.4189473684210526,0.20536635706914344,0.4282765737874097,0.6698795180722892,0.4064748201438849,0.5717234262125903,0.3555956678700361,0.4365482233502538
678010,Nick Schnell,644,485,185,905,333,146,1549,818,331,0.5280826339573919,0.40464547677261614,0.21368624919302776,0.4157520981278244,0.7531055900621118,0.38144329896907214,0.5842479018721756,0.3679558011049724,0.43843843843843844
678099,Gavin Logan,384,220,55,491,123,39,875,343,94,0.392,0.27405247813411077,0.10742857142857143,0.43885714285714283,0.5729166666666666,0.25,0.5611428571428572,0.2505091649694501,0.3170731707317073
678173,David McCabe,624,319,60,817,262,61,1441,581,121,0.4031922276197085,0.2082616179001721,0.08396946564885496,0.43303261623872313,0.5112179487179487,0.18808777429467086,0.5669673837612769,0.32068543451652387,0.23282442748091603
678218,Brandon Valenzuela,274,195,50,354,115,40,628,310,90,0.49363057324840764,0.2903225806451613,0.14331210191082802,0.43630573248407645,0.7116788321167883,0.2564102564102564,0.5636942675159236,0.3248587570621469,0.34782608695652173
678232,Jesus Valdez,442,338,67,625,245,96,1067,583,163,0.5463917525773195,0.27958833619210977,0.1527647610121837,0.41424554826616683,0.7647058823529411,0.19822485207100593,0.5857544517338332,0.392,0.39183673469387753
678247,Leandro Emiliani,198,119,50,279,107,46,477,226,96,0.47379454926624737,0.4247787610619469,0.20125786163522014,0.41509433962264153,0.601010101010101,0.42016806722689076,0.5849056603773585,0.3835125448028674,0.42990654205607476
678285,Fabian Pertuz,424,318,60,639,235,98,1063,553,158,0.5202257761053621,0.2857142857142857,0.14863593603010347,0.3988711194731891,0.75,0.18867924528301888,0.6011288805268109,0.3677621283255086,0.41702127659574467
678323,Allan Cerda,30,20,6,93,25,11,123,45,17,0.36585365853658536,0.37777777777777777,0.13821138211382114,0.24390243902439024,0.6666666666666666,0.3,0.7560975609756098,0.26881720430107525,0.44
678362,Gilberto Jimenez,186,142,36,257,148,63,443,290,99,0.654627539503386,0.3413793103448276,0.2234762979683973,0.4198645598194131,0.7634408602150538,0.2535211267605634,0.5801354401805869,0.5758754863813229,0.42567567567567566
678405,Hansen Lopez,6,5,1,10,3,3,16,8,4,0.5,0.5,0.25,0.375,0.8333333333333334,0.2,0.625,0.3,1.0
678428,Joshwan Wright,302,209,29,245,65,18,547,274,47,0.5009140767824497,0.17153284671532848,0.08592321755027423,0.5521023765996343,0.6920529801324503,0.13875598086124402,0.44789762340036565,0.2653061224489796,0.27692307692307694
678479,Ivan Murzi,5,1,0,10,5,4,15,6,4,0.4,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.2,0.0,0.6666666666666666,0.5,0.8
678534,Rixon Wingrove,809,564,213,812,273,122,1621,837,335,0.5163479333744602,0.4002389486260454,0.2066625539790253,0.49907464528069095,0.6971569839307787,0.3776595744680851,0.5009253547193091,0.33620689655172414,0.4468864468864469
678577,Junior Perez,1095,676,189,899,214,96,1994,890,285,0.4463390170511535,0.3202247191011236,0.14292878635907724,0.549147442326981,0.617351598173516,0.27958579881656803,0.45085255767301907,0.23804226918798665,0.4485981308411215
678584,Jose Acosta,260,196,56,378,167,62,638,363,118,0.5689655172413793,0.325068870523416,0.18495297805642633,0.40752351097178685,0.7538461538461538,0.2857142857142857,0.5924764890282131,0.4417989417989418,0.3712574850299401
678594,Randy Florentino,52,37,11,33,10,5,85,47,16,0.5529411764705883,0.3404255319148936,0.18823529411764706,0.611764705882353,0.7115384615384616,0.2972972972972973,0.38823529411764707,0.30303030303030304,0.5
678648,Herard Gonzalez,737,444,113,688,170,43,1425,614,156,0.43087719298245614,0.254071661237785,0.10947368421052632,0.5171929824561403,0.6024423337856174,0.2545045045045045,0.48280701754385963,0.24709302325581395,0.2529411764705882
678652,Jesus Chirinos,135,79,29,164,60,24,299,139,53,0.46488294314381273,0.381294964028777,0.17725752508361203,0.451505016722408,0.5851851851851851,0.3670886075949367,0.5484949832775919,0.36585365853658536,0.4
678663,Ramses Malave,78,52,12,105,43,28,183,95,40,0.5191256830601093,0.42105263157894735,0.2185792349726776,0.4262295081967213,0.6666666666666666,0.23076923076923078,0.5737704918032787,0.4095238095238095,0.6511627906976745
678681,Luis Toribio,803,512,151,826,201,86,1629,713,237,0.4376918354818907,0.332398316970547,0.14548802946593,0.49294045426642114,0.6376089663760897,0.294921875,0.5070595457335789,0.24334140435835352,0.42786069651741293
678742,Rainer Nunez,249,183,32,330,122,48,579,305,80,0.5267702936096719,0.26229508196721313,0.1381692573402418,0.43005181347150256,0.7349397590361446,0.17486338797814208,0.5699481865284974,0.3696969696969697,0.39344262295081966
678746,Diego Hernandez,31,22,5,28,11,5,59,33,10,0.559322033898305,0.30303030303030304,0.1694915254237288,0.5254237288135594,0.7096774193548387,0.22727272727272727,0.4745762711864407,0.39285714285714285,0.45454545454545453
678768,Victor Planchart,244,169,33,356,113,33,600,282,66,0.47,0.23404255319148937,0.11,0.4066666666666667,0.6926229508196722,0.1952662721893491,0.5933333333333334,0.31741573033707865,0.2920353982300885
678781,Angel Basabe,35,26,7,52,18,8,87,44,15,0.5057471264367817,0.3409090909090909,0.1724137931034483,0.40229885057471265,0.7428571428571429,0.2692307692307692,0.5977011494252874,0.34615384615384615,0.4444444444444444
678803,Anthony Garcia,445,265,94,447,146,67,892,411,161,0.460762331838565,0.39172749391727496,0.1804932735426009,0.49887892376681614,0.5955056179775281,0.35471698113207545,0.5011210762331838,0.32662192393736017,0.4589041095890411
678823,Enrique Valdez,158,111,45,106,43,25,264,154,70,0.5833333333333334,0.45454545454545453,0.26515151515151514,0.5984848484848485,0.7025316455696202,0.40540540540540543,0.4015151515151515,0.4056603773584906,0.5813953488372093
678825,Eduardo Salazar,90,58,12,132,46,19,222,104,31,0.46846846846846846,0.2980769230769231,0.13963963963963963,0.40540540540540543,0.6444444444444445,0.20689655172413793,0.5945945945945946,0.3484848484848485,0.41304347826086957
678832,Yunior Garcia,220,182,49,205,78,45,425,260,94,0.611764705882353,0.36153846153846153,0.2211764705882353,0.5176470588235295,0.8272727272727273,0.2692307692307692,0.4823529411764706,0.3804878048780488,0.5769230769230769
678841,Brandol Mezquita,192,113,38,363,152,63,555,265,101,0.4774774774774775,0.38113207547169814,0.18198198198198198,0.34594594594594597,0.5885416666666666,0.336283185840708,0.654054054054054,0.418732782369146,0.4144736842105263
678844,Eliezel Stevens,147,102,47,224,106,43,371,208,90,0.5606469002695418,0.4326923076923077,0.24258760107816713,0.39622641509433965,0.6938775510204082,0.46078431372549017,0.6037735849056604,0.4732142857142857,0.4056603773584906
678849,Rolando Espinosa,298,196,64,466,152,83,764,348,147,0.45549738219895286,0.4224137931034483,0.19240837696335078,0.3900523560209424,0.6577181208053692,0.32653061224489793,0.6099476439790575,0.3261802575107296,0.5460526315789473
678854,Viandel Pena,707,364,83,915,329,83,1622,693,166,0.4272503082614057,0.23953823953823955,0.10234278668310727,0.4358816276202219,0.5148514851485149,0.22802197802197802,0.564118372379778,0.35956284153005463,0.25227963525835867
678866,Richard Paz,2,1,0,3,1,0,5,2,0,0.4,0.0,0.0,0.4,0.5,0.0,0.6,0.3333333333333333,0.0
678912,Jommer Hernandez,332,242,65,542,184,103,874,426,168,0.4874141876430206,0.39436619718309857,0.19221967963386727,0.37986270022883295,0.7289156626506024,0.26859504132231404,0.620137299771167,0.33948339483394835,0.5597826086956522
679243,Cristopher De Guzman,7,4,0,14,4,3,21,8,3,0.38095238095238093,0.375,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.0,0.6666666666666666,0.2857142857142857,0.75
679295,Scott Ota,43,29,4,26,11,5,69,40,9,0.5797101449275363,0.225,0.13043478260869565,0.6231884057971014,0.6744186046511628,0.13793103448275862,0.37681159420289856,0.4230769230769231,0.45454545454545453
679311,Juan Crisp,25,15,4,13,4,2,38,19,6,0.5,0.3157894736842105,0.15789473684210525,0.6578947368421053,0.6,0.26666666666666666,0.34210526315789475,0.3076923076923077,0.5
679545,Joe Suozzi,210,135,31,233,74,21,443,209,52,0.4717832957110609,0.24880382775119617,0.11738148984198646,0.47404063205417607,0.6428571428571429,0.22962962962962963,0.5259593679458239,0.31759656652360513,0.28378378378378377
679628,Jacob Teter,445,243,61,463,147,45,908,390,106,0.42951541850220265,0.2717948717948718,0.11674008810572688,0.4900881057268722,0.5460674157303371,0.25102880658436216,0.5099118942731278,0.3174946004319654,0.30612244897959184
679718,Kyle Lovelace,12,10,5,8,2,1,20,12,6,0.6,0.5,0.3,0.6,0.8333333333333334,0.5,0.4,0.25,0.5
679741,Wilderd Patino,653,487,101,981,307,148,1634,794,249,0.48592411260709917,0.3136020151133501,0.15238678090575275,0.3996328029375765,0.7457886676875957,0.20739219712525667,0.6003671970624235,0.3129459734964322,0.4820846905537459
679751,Danny Bautista Jr.,943,613,74,669,186,48,1612,799,122,0.4956575682382134,0.15269086357947434,0.07568238213399504,0.5849875930521092,0.6500530222693531,0.12071778140293637,0.4150124069478908,0.27802690582959644,0.25806451612903225
679754,Alberto Rodriguez,534,382,70,680,202,78,1214,584,148,0.48105436573311366,0.2534246575342466,0.12191103789126853,0.43986820428336076,0.7153558052434457,0.18324607329842932,0.5601317957166392,0.29705882352941176,0.38613861386138615
679788,Jack Rogers,629,418,114,967,344,130,1596,762,244,0.4774436090225564,0.32020997375328086,0.15288220551378445,0.3941102756892231,0.6645468998410174,0.2727272727272727,0.6058897243107769,0.3557394002068252,0.37790697674418605
679881,J.P. Martinez,16,9,3,25,6,2,41,15,5,0.36585365853658536,0.3333333333333333,0.12195121951219512,0.3902439024390244,0.5625,0.3333333333333333,0.6097560975609756,0.24,0.3333333333333333
679972,Arturo De Freitas,219,162,55,229,74,29,448,236,84,0.5267857142857143,0.3559322033898305,0.1875,0.4888392857142857,0.7397260273972602,0.3395061728395062,0.5111607142857143,0.3231441048034934,0.3918918918918919
680273,Chris Meyers,349,223,55,264,68,28,613,291,83,0.47471451876019577,0.2852233676975945,0.13539967373572595,0.5693311582381729,0.6389684813753582,0.24663677130044842,0.43066884176182707,0.25757575757575757,0.4117647058823529
680396,Joe Stewart,1016,680,153,910,249,110,1926,929,263,0.48234683281412255,0.2831001076426265,0.13655244029075805,0.5275181723779855,0.6692913385826772,0.225,0.4724818276220145,0.27362637362637365,0.44176706827309237
680421,Ben Norman,42,22,0,50,11,5,92,33,5,0.358695652173913,0.15151515151515152,0.05434782608695652,0.45652173913043476,0.5238095238095238,0.0,0.5434782608695652,0.22,0.45454545454545453
680519,Mario Camilletti,110,63,9,148,20,4,258,83,13,0.32170542635658916,0.1566265060240964,0.050387596899224806,0.4263565891472868,0.5727272727272728,0.14285714285714285,0.5736434108527132,0.13513513513513514,0.2
680552,Travis Swaggerty,4,4,1,14,3,0,18,7,1,0.3888888888888889,0.14285714285714285,0.05555555555555555,0.2222222222222222,1.0,0.25,0.7777777777777778,0.21428571428571427,0.0
680631,Oneill Manzueta,119,82,30,253,96,46,372,178,76,0.478494623655914,0.42696629213483145,0.20430107526881722,0.31989247311827956,0.6890756302521008,0.36585365853658536,0.6801075268817204,0.3794466403162055,0.4791666666666667
680636,Ramon Mendoza,454,312,53,596,180,71,1050,492,124,0.4685714285714286,0.25203252032520324,0.1180952380952381,0.43238095238095237,0.6872246696035242,0.16987179487179488,0.5676190476190476,0.30201342281879195,0.39444444444444443
680642,Darlin Moquete,348,229,42,470,162,68,818,391,110,0.4779951100244499,0.2813299232736573,0.13447432762836187,0.4254278728606357,0.6580459770114943,0.18340611353711792,0.5745721271393643,0.3446808510638298,0.41975308641975306
680643,Juan Mora,56,32,5,57,24,13,113,56,18,0.49557522123893805,0.32142857142857145,0.1592920353982301,0.49557522123893805,0.5714285714285714,0.15625,0.504424778761062,0.42105263157894735,0.5416666666666666
680664,Eduardo Valencia,86,60,14,43,12,5,129,72,19,0.5581395348837209,0.2638888888888889,0.14728682170542637,0.6666666666666666,0.6976744186046512,0.23333333333333334,0.3333333333333333,0.27906976744186046,0.4166666666666667
680695,Brennen Davis,28,21,4,58,32,16,86,53,20,0.6162790697674418,0.37735849056603776,0.23255813953488372,0.32558139534883723,0.75,0.19047619047619047,0.6744186046511628,0.5517241379310345,0.5
680698,Charles Mack,72,42,14,58,15,6,130,57,20,0.43846153846153846,0.3508771929824561,0.15384615384615385,0.5538461538461539,0.5833333333333334,0.3333333333333333,0.4461538461538462,0.25862068965517243,0.4
680703,Cory Acton,153,74,26,245,84,39,398,158,65,0.3969849246231156,0.41139240506329117,0.16331658291457288,0.3844221105527638,0.48366013071895425,0.35135135135135137,0.6155778894472361,0.34285714285714286,0.4642857142857143
680756,Matheu Nelson,481,333,78,918,344,141,1399,677,219,0.4839170836311651,0.32348596750369274,0.15654038598999284,0.3438170121515368,0.6923076923076923,0.23423423423423423,0.6561829878484632,0.3747276688453159,0.40988372093023256
680771,Mateo Gil,355,243,50,555,209,68,910,452,118,0.4967032967032967,0.2610619469026549,0.12967032967032968,0.3901098901098901,0.6845070422535211,0.205761316872428,0.6098901098901099,0.37657657657657656,0.3253588516746411
680815,Damon Dues,416,245,40,593,164,46,1009,409,86,0.4053518334985134,0.21026894865525672,0.08523290386521308,0.4122893954410307,0.5889423076923077,0.16326530612244897,0.5877106045589693,0.2765598650927487,0.2804878048780488
680852,Wilfredo Flores,334,248,57,308,122,31,642,370,88,0.5763239875389408,0.23783783783783785,0.13707165109034267,0.5202492211838006,0.7425149700598802,0.22983870967741934,0.4797507788161994,0.3961038961038961,0.2540983606557377
680874,Tim Borden II,674,436,148,844,295,126,1518,731,274,0.48155467720685113,0.3748290013679891,0.18050065876152832,0.4440052700922266,0.6468842729970327,0.3394495412844037,0.5559947299077734,0.3495260663507109,0.4271186440677966
680906,Josiah Sightler,229,151,57,332,138,54,561,289,111,0.5151515151515151,0.38408304498269896,0.19786096256684493,0.40819964349376114,0.6593886462882096,0.37748344370860926,0.5918003565062389,0.41566265060240964,0.391304347826087
680910,Robby Martin Jr.,264,193,61,231,69,29,495,262,90,0.5292929292929293,0.3435114503816794,0.18181818181818182,0.5333333333333333,0.7310606060606061,0.3160621761658031,0.4666666666666667,0.2987012987012987,0.42028985507246375
680915,David Hollie,152,102,38,173,54,30,325,156,68,0.48,0.4358974358974359,0.20923076923076922,0.4676923076923077,0.6710526315789473,0.37254901960784315,0.5323076923076923,0.31213872832369943,0.5555555555555556
680918,Brady Allen,865,577,129,1123,325,131,1988,902,260,0.4537223340040241,0.28824833702882485,0.13078470824949698,0.4351106639839034,0.6670520231213873,0.22357019064124783,0.5648893360160966,0.2894033837934105,0.40307692307692305
680963,Cody Wilson,91,53,17,157,59,26,248,112,43,0.45161290322580644,0.38392857142857145,0.17338709677419356,0.36693548387096775,0.5824175824175825,0.32075471698113206,0.6330645161290323,0.37579617834394907,0.4406779661016949
680994,Nick Biddison,194,115,33,199,61,32,393,176,65,0.44783715012722647,0.3693181818181818,0.16539440203562342,0.49363867684478374,0.5927835051546392,0.28695652173913044,0.5063613231552163,0.3065326633165829,0.5245901639344263
680998,Branden Boissiere,237,156,32,279,116,33,516,272,65,0.5271317829457365,0.23897058823529413,0.12596899224806202,0.45930232558139533,0.6582278481012658,0.20512820512820512,0.5406976744186046,0.4157706093189964,0.28448275862068967
681036,Anthony Vilar,201,118,32,239,74,24,440,192,56,0.43636363636363634,0.2916666666666667,0.12727272727272726,0.45681818181818185,0.5870646766169154,0.2711864406779661,0.5431818181818182,0.30962343096234307,0.32432432432432434
681047,Christian Franklin,450,247,43,707,199,74,1157,446,117,0.38547968885047534,0.2623318385650224,0.10112359550561797,0.3889369057908384,0.5488888888888889,0.17408906882591094,0.6110630942091616,0.2814710042432815,0.37185929648241206
681068,Jayce Easley,418,236,52,852,290,73,1270,526,125,0.4141732283464567,0.2376425855513308,0.0984251968503937,0.3291338582677165,0.5645933014354066,0.22033898305084745,0.6708661417322834,0.3403755868544601,0.2517241379310345
681080,Caleb Ricketts,331,222,51,307,123,27,638,345,78,0.5407523510971787,0.22608695652173913,0.12225705329153605,0.5188087774294671,0.6706948640483383,0.22972972972972974,0.48119122257053293,0.4006514657980456,0.21951219512195122
681098,Bill Knight,86,61,15,97,31,17,183,92,32,0.5027322404371585,0.34782608695652173,0.17486338797814208,0.46994535519125685,0.7093023255813954,0.2459016393442623,0.5300546448087432,0.31958762886597936,0.5483870967741935
681114,Michael Trautwein,236,151,54,345,116,45,581,267,99,0.459552495697074,0.3707865168539326,0.1703958691910499,0.40619621342512907,0.6398305084745762,0.3576158940397351,0.5938037865748709,0.336231884057971,0.3879310344827586
681132,Max Ferguson,625,331,87,855,265,94,1480,596,181,0.4027027027027027,0.3036912751677852,0.1222972972972973,0.4222972972972973,0.5296,0.2628398791540785,0.5777027027027027,0.30994152046783624,0.35471698113207545
681142,Justice Thompson,568,391,93,1028,336,161,1596,727,254,0.45551378446115287,0.3493810178817056,0.15914786967418545,0.3558897243107769,0.6883802816901409,0.23785166240409208,0.6441102756892231,0.32684824902723736,0.4791666666666667
681184,Kevin Graham,483,328,89,548,174,74,1031,502,163,0.486905916585839,0.3247011952191235,0.15809893307468478,0.4684772065955383,0.6790890269151139,0.27134146341463417,0.5315227934044617,0.3175182481751825,0.42528735632183906
681198,T.J. Rumfield,28,17,2,26,12,1,54,29,3,0.5370370370370371,0.10344827586206896,0.05555555555555555,0.5185185185185185,0.6071428571428571,0.11764705882352941,0.48148148148148145,0.46153846153846156,0.08333333333333333
681201,Tanner O'Tremba,38,29,9,91,38,25,129,67,34,0.5193798449612403,0.5074626865671642,0.26356589147286824,0.29457364341085274,0.7631578947368421,0.3103448275862069,0.7054263565891473,0.4175824175824176,0.6578947368421053
681234,Charlie Welch,221,140,41,342,83,40,563,223,81,0.3960923623445826,0.3632286995515695,0.1438721136767318,0.3925399644760213,0.6334841628959276,0.29285714285714287,0.6074600355239786,0.24269005847953215,0.4819277108433735
681326,Cole Moore,91,50,13,109,33,8,200,83,21,0.415,0.25301204819277107,0.105,0.455,0.5494505494505495,0.26,0.545,0.30275229357798167,0.24242424242424243
681333,Dru Baker,500,294,63,932,346,106,1432,640,169,0.44692737430167595,0.2640625,0.1180167597765363,0.34916201117318435,0.588,0.21428571428571427,0.6508379888268156,0.37124463519313305,0.3063583815028902
